build,level,n,melee_defense_base_mean,magic_defense_base_mean,missile_defense_base_mean,missile_weapons_base_mean,light_weapons_base_mean,heavy_weapons_base_mean,finesse_weapons_base_mean,two_handed_combat_base_mean,war_magic_base_mean,void_magic_base_mean,life_magic_base_mean,fletching_base_mean,melee_defense_base_min,magic_defense_base_min,missile_defense_base_min,missile_weapons_base_min,light_weapons_base_min,heavy_weapons_base_min,finesse_weapons_base_min,two_handed_combat_base_min,war_magic_base_min,void_magic_base_min,life_magic_base_min,fletching_base_min,melee_defense_base_max,magic_defense_base_max,missile_defense_base_max,missile_weapons_base_max,light_weapons_base_max,heavy_weapons_base_max,finesse_weapons_base_max,two_handed_combat_base_max,war_magic_base_max,void_magic_base_max,life_magic_base_max,fletching_base_max
NA,67,7,215,82,69,97,116,116,161,116,0,0,67,73,67,34,40,50,87,87,67,87,0,0,0,0,345,153,94,118,128,128,320,128,0,0,217,284
NA,68,5,186,79,78,113,96,96,170,96,0,0,0,66,68,9,35,48,63,63,58,63,0,0,0,0,337,153,178,271,130,130,300,130,0,0,0,215
NA,69,9,204,121,76,82,113,130,127,113,4,31,100,43,37,8,22,5,37,37,37,37,0,0,0,0,324,188,200,118,147,280,330,147,33,275,259,230
NA,70,7,234,141,90,184,142,115,122,115,41,0,71,94,67,15,60,50,112,103,67,103,0,0,0,0,305,170,160,315,293,120,147,120,287,0,270,220
NA,71,5,212,72,66,78,104,106,110,104,47,0,97,50,81,8,43,50,71,73,71,71,0,0,0,0,338,147,92,116,137,137,154,137,235,0,272,249
NA,72,11,252,112,78,115,115,123,188,115,26,0,57,75,67,8,40,50,70,70,67,70,0,0,0,0,346,217,110,263,141,195,339,141,280,0,214,276
NA,73,9,195,102,89,122,117,138,114,117,32,32,82,73,72,12,40,50,87,87,76,87,0,0,0,0,332,230,181,300,147,327,156,147,285,285,285,252
NA,74,3,209,72,66,99,137,196,110,137,0,0,70,0,90,17,54,85,112,112,90,112,0,0,0,0,288,174,81,113,151,325,136,151,0,0,179,0
NA,75,4,297,112,82,104,174,157,232,124,0,26,92,0,253,44,74,100,103,103,123,103,0,0,0,0,337,152,90,110,325,276,339,146,0,102,187,0
NA,76,13,179,80,75,72,110,126,109,110,0,0,31,43,22,8,13,5,52,52,22,52,0,0,0,0,343,200,192,121,142,325,310,142,0,0,181,320
NA,77,9,182,111,74,135,117,136,112,117,0,0,48,112,73,13,44,5,90,90,73,90,0,0,0,0,311,236,131,331,149,305,156,149,0,0,235,316
NA,78,7,171,98,62,89,126,154,97,126,0,0,62,59,47,38,28,61,99,99,47,99,0,0,0,0,300,197,85,114,150,343,128,150,0,0,227,287
NA,79,6,224,112,66,139,114,114,140,114,0,0,35,121,37,8,22,5,37,37,37,37,0,0,0,0,329,186,90,290,153,153,327,153,0,0,212,262
NA,80,14,141,73,63,74,111,125,117,111,21,0,23,15,37,8,22,5,83,83,37,83,0,0,0,0,327,221,196,255,148,342,327,148,291,0,187,215
NA,81,6,154,74,86,88,130,158,94,130,40,0,0,44,61,8,37,50,106,106,61,106,0,0,0,0,320,241,245,115,160,330,143,160,242,0,0,267
NA,82,6,104,48,42,87,88,88,76,88,0,0,40,51,7,8,4,5,37,37,7,37,0,0,0,0,335,143,88,281,141,141,147,141,0,0,238,245
NA,83,9,204,88,80,82,134,138,151,117,34,0,54,0,20,8,12,15,80,80,20,90,0,0,0,0,353,218,243,123,277,321,368,125,303,0,253,0
NA,84,8,219,118,86,142,120,138,115,120,0,0,68,131,37,8,22,5,85,85,37,85,0,0,0,0,340,209,224,295,147,234,154,147,0,0,293,277
NA,85,10,261,131,90,123,120,121,188,120,0,0,63,32,67,8,40,50,77,77,67,77,0,0,0,0,360,243,227,305,142,152,365,142,0,0,229,323
NA,86,6,217,132,67,190,120,120,147,120,0,0,106,137,65,8,36,45,92,92,60,92,0,0,0,0,336,227,91,335,141,141,361,141,0,0,223,302
NA,87,5,154,63,52,62,107,107,86,107,63,0,94,61,37,21,22,5,88,88,37,88,0,0,0,0,333,185,87,120,142,142,145,142,270,0,240,258
NA,88,5,204,105,58,79,107,127,133,113,0,0,50,122,37,22,22,5,70,70,37,70,0,0,0,0,369,199,92,115,122,221,330,141,0,0,250,302
NA,89,6,211,77,110,122,130,130,122,130,43,0,83,40,67,8,40,50,114,114,67,114,0,0,0,0,344,191,235,290,154,154,167,154,260,0,235,238
NA,90,3,189,146,131,122,122,122,193,122,0,0,152,174,86,60,52,74,97,97,86,97,0,0,0,0,357,192,267,170,137,137,370,137,0,0,251,280
NA,91,12,179,79,60,88,110,111,133,110,27,0,61,69,36,8,22,5,52,52,36,52,0,0,0,0,365,237,100,299,161,161,358,161,323,0,255,337
NA,92,4,208,91,68,115,122,122,116,122,0,0,51,76,77,12,40,50,97,97,77,97,0,0,0,0,318,137,90,184,166,166,150,166,0,0,205,304
NA,93,13,160,87,61,84,112,112,133,112,0,24,56,82,37,8,22,5,79,79,37,79,0,0,0,0,354,205,99,213,139,139,363,139,0,315,260,318
NA,94,9,207,122,65,94,117,117,155,117,36,0,124,30,7,20,4,5,52,52,7,52,0,0,0,0,350,203,100,257,156,156,371,156,320,0,315,250
NA,95,7,227,142,74,133,126,141,154,126,2,0,108,78,37,11,22,5,95,95,37,95,0,0,0,0,305,236,94,263,162,262,366,162,15,0,265,301
NA,96,3,215,117,126,82,129,129,181,129,0,0,26,0,37,8,22,5,95,95,37,95,0,0,0,0,333,242,262,123,156,156,361,156,0,0,78,0
NA,97,7,138,72,46,64,89,89,106,89,0,0,4,12,37,8,22,5,70,70,37,70,0,0,0,0,370,211,98,170,119,119,370,119,0,0,25,85
NA,98,6,206,79,88,92,117,150,188,117,0,0,56,43,50,22,30,26,64,64,50,64,0,0,0,0,354,159,204,125,137,328,387,137,0,0,193,259
NA,99,5,188,144,84,85,118,118,148,118,65,0,48,49,80,39,48,50,67,67,80,67,0,0,0,0,337,211,162,110,140,140,337,140,325,0,242,243
NA,100,3,288,176,128,233,143,211,141,143,0,0,70,88,247,126,83,122,132,132,119,132,0,0,0,0,341,215,195,336,164,369,167,164,0,0,209,264
NA,101,6,112,40,70,91,114,114,85,114,0,0,40,50,37,8,22,5,67,67,37,67,0,0,0,0,285,108,199,222,137,137,140,137,0,0,130,169
NA,102,11,189,87,79,91,134,142,135,126,0,0,95,83,33,8,20,5,87,87,33,87,0,0,0,0,367,198,202,134,194,339,360,162,0,0,239,266
NA,103,6,298,110,80,143,155,128,227,128,0,0,83,50,170,21,45,54,123,94,74,94,0,0,0,0,360,190,100,315,258,158,358,158,0,0,255,303
NA,104,10,243,102,72,122,143,128,116,128,21,0,138,124,102,14,58,70,101,101,74,101,0,0,0,0,344,206,99,221,305,161,165,161,214,0,260,301
NA,105,8,224,138,66,110,123,108,156,108,0,0,139,0,47,18,28,5,50,50,47,50,0,0,0,0,360,253,103,330,229,133,381,133,0,0,307,0
NA,106,6,304,175,102,236,129,129,166,129,0,0,183,236,223,108,82,103,103,103,120,103,0,0,0,0,374,230,175,335,145,145,282,145,0,0,315,349
NA,107,9,208,115,67,131,129,130,132,130,0,0,136,124,38,19,23,50,77,87,38,77,0,0,0,0,364,211,99,300,160,160,327,160,0,0,253,285
NA,108,4,136,49,86,126,98,98,82,98,0,0,4,44,17,8,4,5,20,20,7,20,0,0,0,0,341,138,229,341,157,157,139,157,0,0,15,178
NA,109,2,360,183,99,123,136,136,381,136,0,0,105,0,353,150,94,116,131,131,376,131,0,0,0,0,366,216,104,130,140,140,386,140,0,0,210,0
NA,110,5,173,68,56,70,114,106,92,104,0,49,107,118,40,8,24,5,63,71,40,63,0,0,0,0,360,185,97,125,200,150,162,150,0,246,290,300
NA,111,8,224,101,73,155,129,129,186,129,0,26,156,93,90,40,35,30,72,72,58,72,0,0,0,0,357,189,104,320,158,158,396,158,0,210,300,293
NA,112,9,185,54,63,114,112,125,99,110,0,0,97,91,7,8,4,5,70,70,7,70,0,0,0,0,371,150,135,320,150,265,163,143,0,0,273,293
NA,113,8,226,121,81,92,175,119,186,120,5,0,70,0,23,22,14,18,75,75,23,84,0,0,0,0,375,227,166,130,338,141,380,141,39,0,256,0
NA,114,6,133,82,69,70,100,100,78,102,56,40,88,100,17,8,4,5,50,50,7,60,0,0,0,0,367,194,229,125,168,168,162,168,334,242,247,295
NA,115,5,148,84,57,76,117,119,95,117,55,0,108,55,93,28,32,50,93,93,53,93,0,0,0,0,331,220,77,102,150,150,128,150,274,0,254,276
NA,116,3,306,142,85,256,229,155,142,155,0,0,153,266,265,108,79,131,137,137,131,137,0,0,0,135,372,176,97,338,387,165,162,165,0,0,257,338
NA,117,4,213,121,72,106,191,157,152,157,0,0,130,0,67,8,40,50,129,129,67,129,0,0,0,0,359,250,95,135,302,168,308,168,0,0,228,0
NA,118,5,240,122,69,132,123,123,158,165,2,0,69,62,43,8,26,10,75,75,47,70,0,0,0,0,387,221,104,349,157,157,383,369,10,0,267,308
NA,119,1,117,3,70,126,173,173,117,173,0,0,0,0,117,3,70,126,173,173,117,173,0,0,0,0,117,3,70,126,173,173,117,173,0,0,0,0
NA,120,2,219,158,86,119,160,154,216,154,0,0,202,0,123,149,74,115,142,142,123,142,0,0,144,0,315,166,97,123,177,167,310,167,0,0,260,0
NA,121,5,184,78,65,81,123,195,134,125,52,0,149,34,38,15,23,5,88,88,38,88,0,0,0,0,317,210,93,141,157,357,274,157,260,0,253,168
NA,122,3,159,94,54,68,133,133,91,136,0,0,83,92,33,8,20,25,113,113,33,123,0,0,0,0,377,257,103,130,155,155,172,155,0,0,250,275
NA,123,6,302,166,94,117,137,137,189,137,0,0,225,92,133,66,71,78,117,117,110,117,0,0,55,0,393,262,110,140,170,170,376,170,0,0,266,290
NA,124,2,94,112,56,63,118,118,94,118,166,0,164,0,90,8,54,50,114,114,90,114,0,0,0,0,99,216,59,76,123,123,99,123,333,0,327,0
NA,125,12,185,112,66,97,124,157,143,124,25,0,112,38,37,21,22,50,67,67,37,67,0,0,0,0,370,254,106,140,167,377,370,167,305,0,260,294
NA,126,12,230,126,70,143,121,121,179,121,0,0,114,132,33,21,20,5,53,53,33,53,0,0,0,0,381,225,108,348,167,167,405,167,0,0,270,360
NA,127,6,201,99,81,75,125,189,122,123,0,0,163,10,37,12,22,5,82,82,42,82,0,0,0,0,310,198,190,123,168,363,232,158,0,0,261,63
NA,128,6,219,150,72,166,135,135,155,135,0,59,90,51,37,8,22,50,111,111,37,111,0,0,0,0,383,231,104,350,153,153,380,153,0,355,283,306
NA,129,2,365,206,141,126,142,142,388,142,0,0,270,0,355,152,100,125,134,134,375,134,0,0,257,0,375,259,182,128,150,150,400,150,0,0,282,0
NA,130,6,151,82,69,78,117,117,131,117,57,0,73,66,37,8,22,5,67,67,37,67,0,0,0,0,320,239,174,135,156,156,387,156,341,0,314,394
NA,131,4,269,163,83,112,138,138,194,138,87,0,104,0,130,61,72,94,115,115,120,115,0,0,0,0,362,232,105,132,160,160,395,160,348,0,314,0
NA,132,8,192,151,66,105,135,120,134,120,42,0,140,57,37,43,22,5,65,65,37,65,0,0,0,0,372,274,106,280,266,175,400,175,335,0,305,278
NA,133,2,292,124,178,126,166,166,142,166,0,0,130,63,218,22,89,124,161,161,122,161,0,0,0,0,366,225,268,129,171,171,161,171,0,0,259,126
NA,134,7,262,192,82,167,142,142,169,142,0,0,139,229,113,49,68,98,112,112,113,112,0,0,0,0,360,270,90,340,173,173,380,173,0,0,280,377
NA,135,6,107,50,42,71,92,92,71,92,0,0,96,54,37,8,22,5,37,37,37,37,0,0,0,0,253,137,76,186,140,140,127,140,0,0,229,275
NA,136,4,302,162,84,204,140,140,194,140,0,0,68,143,82,15,46,50,103,103,87,103,0,0,0,0,380,230,103,359,168,168,370,168,0,0,270,381
NA,137,2,247,98,160,110,136,136,133,136,0,0,168,0,90,42,51,83,122,122,85,122,0,0,70,0,404,155,268,136,149,149,181,149,0,0,265,0
NA,139,2,50,96,30,32,80,80,50,80,0,0,115,0,37,13,22,5,78,78,37,78,0,0,0,0,63,178,38,60,83,83,63,83,0,0,230,0
NA,140,1,158,34,64,80,117,117,107,117,0,0,67,0,158,34,64,80,117,117,107,117,0,0,67,0,158,34,64,80,117,117,107,117,0,0,67,0
NA,141,6,172,103,65,91,124,124,185,124,5,0,219,64,37,15,22,50,67,67,37,67,0,0,0,0,389,223,106,135,159,159,400,159,28,0,288,381
NA,142,4,364,222,97,286,153,153,214,153,0,0,202,243,336,212,87,128,148,148,144,148,0,0,0,0,400,235,106,363,157,157,385,157,0,0,280,377
NA,143,1,354,259,81,116,133,133,135,133,0,0,344,0,354,259,81,116,133,133,135,133,0,0,344,0,354,259,81,116,133,133,135,133,0,0,344,0
NA,144,5,293,116,77,256,143,143,129,143,0,0,162,243,55,42,33,78,123,123,55,123,0,0,0,0,400,196,108,365,150,150,180,150,0,0,275,360
NA,145,4,141,124,52,66,97,97,136,130,0,0,0,90,7,8,4,5,37,37,7,37,0,0,0,0,377,252,100,128,142,142,362,273,0,0,0,313
NA,146,6,270,142,74,193,123,125,123,123,18,0,180,114,47,44,28,5,83,83,47,83,0,0,0,0,400,213,104,360,174,184,174,174,108,0,288,379
NA,147,5,248,96,75,184,135,135,168,135,0,0,196,138,53,9,32,5,100,100,53,100,0,0,0,0,414,196,110,366,158,158,403,158,0,0,280,365
NA,148,4,272,119,124,164,135,191,169,135,0,0,126,62,72,15,40,55,100,100,77,100,0,0,0,0,404,207,247,338,166,389,256,166,0,0,263,247
NA,149,2,326,86,86,284,135,135,144,135,0,0,140,250,310,26,72,252,127,127,120,127,0,0,0,250,341,145,100,315,143,143,167,143,0,0,280,251
NA,150,7,252,157,112,113,145,145,170,145,47,0,182,104,7,29,4,5,97,97,7,97,0,0,0,0,406,251,293,144,167,167,406,167,330,0,287,394
NA,151,2,82,48,49,82,151,146,82,146,0,0,0,132,57,35,34,65,140,130,57,130,0,0,0,0,106,60,64,100,162,162,106,162,0,0,0,264
NA,152,4,224,124,108,160,127,127,119,129,0,0,195,152,83,36,44,55,90,90,73,90,0,0,0,0,373,210,247,310,159,159,165,159,0,0,277,309
NA,153,1,37,8,22,5,97,97,37,97,0,0,0,0,37,8,22,5,97,97,37,97,0,0,0,0,37,8,22,5,97,97,37,97,0,0,0,0
NA,154,4,260,199,179,128,161,210,244,161,0,0,205,240,111,163,78,97,150,150,130,150,0,0,0,0,400,217,310,145,175,348,419,175,0,0,285,325
NA,155,5,190,118,65,184,134,136,109,134,0,0,118,120,47,8,28,20,74,84,47,74,0,0,0,0,412,202,110,379,170,170,183,170,0,0,302,355
NA,156,3,329,197,140,133,162,162,230,162,0,0,188,0,250,132,78,120,143,143,130,143,0,0,0,0,396,239,235,145,180,180,404,180,0,0,299,0
NA,157,4,161,147,103,102,142,174,163,142,0,0,128,0,53,51,32,68,135,135,53,135,0,0,0,0,392,269,262,135,151,279,400,151,0,0,283,0
NA,158,3,186,50,66,178,147,147,110,147,0,0,33,117,11,43,7,10,103,103,11,103,0,0,0,0,374,63,104,381,192,192,173,192,0,0,100,350
NA,159,4,218,146,65,82,132,188,108,130,44,0,116,72,23,39,14,5,73,73,23,73,0,0,0,0,405,260,111,145,166,402,185,166,176,0,277,290
NA,160,4,176,89,109,124,107,107,106,107,0,86,127,72,77,21,44,20,58,58,73,58,0,0,0,0,358,178,290,365,167,167,179,167,0,344,313,287
NA,161,5,203,169,101,138,125,160,119,125,66,0,180,75,98,41,60,50,83,83,98,83,0,0,0,0,381,227,211,379,153,314,155,153,328,0,324,375
NA,162,3,263,175,102,105,155,218,122,151,0,0,182,46,55,58,33,58,128,128,55,128,0,0,92,0,397,259,170,143,186,351,173,176,0,0,269,138
NA,163,5,227,115,150,121,155,198,130,153,0,0,145,75,120,52,38,50,121,111,63,111,0,0,0,0,370,213,278,168,182,405,173,182,0,0,255,374
NA,164,4,307,180,89,174,141,141,263,141,0,65,232,156,98,54,59,100,125,125,98,125,0,0,85,0,414,259,111,320,152,152,421,152,0,260,302,340
NA,165,1,95,193,57,79,143,143,95,143,253,0,253,0,95,193,57,79,143,143,95,143,253,0,253,0,95,193,57,79,143,143,95,143,253,0,253,0
NA,166,4,384,218,92,248,148,148,153,148,90,0,280,268,367,171,82,101,125,125,136,125,0,0,265,0,395,268,102,378,165,165,170,165,359,0,300,378
NA,168,3,68,61,41,61,132,132,68,138,0,0,171,111,33,32,20,30,100,100,33,118,0,0,0,0,105,112,63,104,166,166,105,166,0,0,283,333
NA,169,6,314,160,158,186,156,156,279,156,0,0,135,52,147,34,66,95,133,133,110,133,0,0,0,0,409,271,320,376,187,187,425,187,0,0,275,179
NA,170,4,180,101,76,138,136,136,126,199,0,0,138,100,33,64,16,20,80,80,27,96,0,0,0,0,403,196,115,285,177,177,192,406,0,0,298,402
NA,171,4,183,89,81,101,198,148,163,148,0,0,134,96,96,15,57,50,107,107,96,107,0,0,0,0,358,212,104,145,387,190,230,190,0,0,294,241
NA,172,2,382,194,108,137,226,152,298,152,0,0,252,144,365,176,99,129,150,150,166,150,0,0,233,0,400,211,116,145,301,153,429,153,0,0,270,289
NA,173,3,161,110,53,150,120,114,84,114,0,0,212,117,33,64,20,25,105,87,33,87,0,0,109,0,368,200,90,361,150,150,150,150,0,0,270,350
NA,174,1,147,74,88,145,193,193,147,193,0,0,121,403,147,74,88,145,193,193,147,193,0,0,121,403,147,74,88,145,193,193,147,193,0,0,121,403
NA,175,7,331,165,88,150,143,143,246,143,0,105,169,19,70,48,42,99,123,123,70,123,0,0,0,0,417,272,116,364,163,163,429,163,0,372,289,135
NA,176,1,133,175,80,75,110,110,133,110,0,0,0,0,133,175,80,75,110,110,133,110,0,0,0,0,133,175,80,75,110,110,133,110,0,0,0,0
NA,177,3,205,94,80,187,159,159,133,159,0,0,89,96,67,8,40,50,130,130,67,130,0,0,0,0,386,239,103,365,193,193,172,193,0,0,268,288
NA,178,2,282,214,156,140,162,162,294,162,0,0,138,149,171,194,108,135,150,150,171,150,0,0,0,0,394,235,204,145,174,174,416,174,0,0,275,298
NA,179,2,273,249,190,240,163,163,155,163,0,0,279,344,127,240,76,135,163,163,127,163,0,0,265,329,419,258,303,346,163,163,183,163,0,0,293,360
NA,180,60,443,342,349,163,469,197,201,197,168,6,25,23,79,73,48,80,117,117,79,117,0,0,0,0,487,364,410,362,713,233,420,233,530,344,356,410
NA,181,1,157,144,94,145,173,173,157,173,0,0,0,376,157,144,94,145,173,173,157,173,0,0,0,376,157,144,94,145,173,173,157,173,0,0,0,376
NA,182,1,410,275,271,145,157,157,187,157,0,0,305,318,410,275,271,145,157,157,187,157,0,0,305,318,410,275,271,145,157,157,187,157,0,0,305,318
NA,183,2,128,51,77,190,144,144,128,144,0,0,0,124,93,44,56,80,122,122,93,122,0,0,0,0,163,58,98,300,167,167,163,167,0,0,0,249
NA,184,5,359,156,139,126,148,148,302,148,0,73,169,28,215,16,80,110,140,140,133,140,0,0,0,0,429,265,294,145,160,160,429,160,0,365,303,142
NA,186,3,298,191,179,125,248,170,150,170,0,0,286,109,117,140,70,105,153,153,117,153,0,0,263,0,401,218,262,143,402,190,169,190,0,0,325,327
NA,187,2,170,186,65,202,145,145,108,145,0,0,155,182,67,164,40,50,130,130,67,130,0,0,0,0,272,208,90,353,160,160,150,160,0,0,310,363
NA,188,3,314,201,151,144,174,174,239,253,0,0,115,66,146,48,88,143,161,161,146,168,0,0,0,0,405,305,271,145,193,193,417,397,0,0,270,198
NA,189,4,345,176,147,201,166,208,282,166,0,0,172,138,210,65,85,118,163,163,142,163,0,0,0,0,400,242,290,378,170,334,426,170,0,0,300,380
NA,190,1,147,81,88,145,153,153,147,153,0,0,0,429,147,81,88,145,153,153,147,153,0,0,0,429,147,81,88,145,153,153,147,153,0,0,0,429
NA,191,1,73,21,44,50,130,130,73,130,0,0,0,0,73,21,44,50,130,130,73,130,0,0,0,0,73,21,44,50,130,130,73,130,0,0,0,0
NA,192,4,314,137,89,176,148,195,207,145,0,0,207,198,63,35,38,50,140,130,63,130,0,0,0,0,429,238,116,381,155,351,429,155,0,0,302,408
NA,193,1,393,262,94,365,157,157,157,157,0,0,291,0,393,262,94,365,157,157,157,157,0,0,291,0,393,262,94,365,157,157,157,157,0,0,291,0
NA,194,3,407,195,103,291,160,160,171,238,0,0,194,232,393,131,94,140,150,150,157,150,0,0,0,0,429,237,116,381,167,167,193,400,0,0,298,377
NA,195,3,206,51,75,102,137,137,191,137,0,0,24,0,37,41,22,15,51,51,37,51,0,0,0,0,305,65,116,145,186,186,343,186,0,0,72,0
NA,196,2,95,70,57,90,125,125,95,125,0,0,148,205,57,69,34,35,57,57,57,57,0,0,0,0,133,70,80,145,193,193,133,193,0,0,295,410
NA,197,1,342,239,73,93,132,132,122,132,0,139,299,0,342,239,73,93,132,132,122,132,0,139,299,0,342,239,73,93,132,132,122,132,0,139,299,0
NA,198,6,290,169,96,166,157,196,198,157,0,54,239,128,132,62,79,121,143,143,132,143,0,0,0,0,429,258,116,335,165,401,429,165,0,323,333,429
NA,199,1,429,228,116,145,159,159,193,159,0,0,303,325,429,228,116,145,159,159,193,159,0,0,303,325,429,228,116,145,159,159,193,159,0,0,303,325
NA,200,6,235,179,82,188,148,148,176,148,0,22,106,168,32,21,19,18,102,102,32,102,0,0,0,0,383,289,116,376,163,163,429,163,0,130,320,370
NA,201,3,324,239,175,224,161,161,254,161,0,0,199,296,140,186,84,145,150,150,140,150,0,0,0,178,429,266,326,381,177,177,429,177,0,0,300,371
NA,202,2,283,260,200,229,164,164,165,164,190,0,310,180,137,254,82,105,162,162,137,162,0,0,303,0,429,266,317,353,167,167,193,167,379,0,318,360
NA,203,3,235,95,70,149,138,138,191,138,0,0,3,72,37,8,22,5,100,100,37,100,0,0,0,0,383,212,108,307,160,160,401,160,0,0,10,216
NA,204,2,273,122,160,140,170,170,274,170,0,0,125,184,123,57,116,135,168,168,123,168,0,0,0,0,423,187,204,145,173,173,424,173,0,0,250,367
NA,205,2,386,236,200,138,260,155,283,155,0,0,293,0,344,224,82,130,167,143,137,143,0,0,290,0,429,247,319,145,353,167,429,167,0,0,296,0
NA,206,3,315,194,121,295,159,159,158,159,0,0,205,349,88,63,116,123,157,157,88,157,0,0,0,278,429,267,132,381,163,163,193,163,0,0,307,385
NA,207,3,311,195,216,128,178,330,163,178,0,0,174,0,133,74,80,100,163,163,133,163,0,0,0,0,418,263,287,145,187,423,183,187,0,0,292,0
NA,208,1,399,277,98,381,162,162,163,162,0,0,318,399,399,277,98,381,162,162,163,162,0,0,318,399,399,277,98,381,162,162,163,162,0,0,318,399
NA,209,5,322,179,91,170,161,210,152,161,0,0,162,113,246,92,72,105,143,143,120,143,0,0,0,0,421,272,114,375,190,426,190,190,0,0,310,366
NA,210,3,316,197,143,209,161,161,240,161,119,0,300,118,127,78,76,100,157,157,127,157,0,0,286,0,429,287,256,381,163,163,429,163,356,0,325,353
NA,211,3,252,172,105,138,159,159,256,159,0,0,187,143,167,57,98,125,150,150,167,150,0,0,123,0,397,233,116,145,163,163,320,163,0,0,305,429
NA,212,1,409,255,104,360,147,147,173,147,0,0,364,390,409,255,104,360,147,147,173,147,0,0,364,390,409,255,104,360,147,147,173,147,0,0,364,390
NA,213,3,167,100,73,104,221,159,121,159,43,0,168,137,100,75,60,83,150,139,100,139,0,0,0,0,242,146,95,145,325,187,158,187,128,0,263,410
NA,214,2,273,164,178,122,158,158,273,158,0,0,142,176,117,62,116,100,153,153,117,153,0,0,0,0,429,265,241,145,163,163,429,163,0,0,285,353
NA,215,2,288,184,102,145,184,184,170,184,0,0,154,102,147,75,88,145,176,176,147,176,0,0,0,0,429,293,116,145,193,193,193,193,0,0,308,203
NA,216,1,163,245,98,145,193,193,163,193,0,0,331,0,163,245,98,145,193,193,163,193,0,0,331,0,163,245,98,145,193,193,163,193,0,0,331,0
NA,217,1,429,272,116,145,157,157,429,157,0,0,303,0,429,272,116,145,157,157,429,157,0,0,303,0,429,272,116,145,157,157,429,157,0,0,303,0
NA,218,2,330,156,96,353,159,159,161,159,0,0,286,324,251,73,80,325,155,155,133,155,0,0,279,293,410,238,113,381,163,163,189,163,0,0,293,354
NA,219,2,221,121,78,92,128,128,131,128,0,0,153,169,80,68,48,40,93,93,80,93,0,0,0,0,362,174,109,145,163,163,182,163,0,0,306,338
NA,220,5,271,179,100,175,203,158,210,158,0,0,218,142,148,47,89,103,127,127,137,127,0,0,0,0,401,275,112,350,405,180,423,180,0,0,364,362
NA,221,7,361,225,142,259,152,152,192,152,53,0,284,210,67,8,40,50,129,129,67,129,0,0,0,0,429,277,341,381,163,163,429,163,369,0,360,396
NA,222,4,323,150,99,174,221,169,224,169,0,0,204,140,163,72,90,123,163,163,150,163,0,0,0,0,429,268,116,295,382,175,429,175,0,0,325,356
NA,223,4,252,161,122,110,142,142,132,142,90,0,164,158,73,9,38,50,63,63,63,63,0,0,0,0,429,278,233,145,177,177,193,177,359,0,322,341
NA,224,4,332,245,94,175,156,216,156,156,0,0,226,96,100,176,60,50,130,130,100,130,0,0,0,0,429,290,116,381,173,409,193,173,0,0,321,386
NA,225,4,406,180,106,367,169,169,177,169,0,0,245,340,398,68,98,353,162,162,163,162,0,0,100,200,429,278,116,381,180,180,193,180,0,0,320,399
NA,226,4,386,268,102,204,169,169,230,169,0,0,238,280,342,245,90,145,163,163,150,163,0,0,0,0,429,278,116,381,173,173,429,173,0,0,329,401
NA,227,4,310,225,160,115,149,149,266,149,89,0,239,94,72,65,110,63,132,132,72,132,0,0,0,0,429,306,226,145,163,163,429,163,355,0,361,374
NA,228,4,366,254,103,286,164,164,231,164,0,0,311,307,248,176,98,139,154,154,163,154,0,0,292,0,420,299,111,381,177,177,420,177,0,0,325,429
NA,229,1,156,259,269,145,429,193,156,193,0,0,331,401,156,259,269,145,429,193,156,193,0,0,331,401,156,259,269,145,429,193,156,193,0,0,331,401
NA,231,1,401,279,99,381,163,163,165,163,0,0,296,401,401,279,99,381,163,163,165,163,0,0,296,401,401,279,99,381,163,163,165,163,0,0,296,401
NA,232,2,368,178,92,228,164,164,152,164,186,0,150,166,340,82,88,120,147,147,146,147,0,0,0,0,395,275,96,335,182,182,159,182,373,0,299,331
NA,233,2,322,194,94,236,200,136,150,136,0,0,166,182,227,111,80,91,151,120,121,120,0,0,0,0,416,278,108,381,250,151,180,151,0,0,331,363
NA,234,4,404,259,142,247,170,170,242,170,0,0,213,221,371,205,98,145,163,163,163,163,0,0,0,0,426,282,244,381,173,173,426,173,0,0,331,382
NA,235,3,304,221,163,290,172,172,156,172,0,0,221,384,143,106,86,145,163,163,143,163,0,0,0,329,399,278,306,381,190,190,163,190,0,0,333,423
NA,236,5,239,152,87,165,155,155,145,155,17,69,156,136,73,51,44,55,87,87,73,87,0,0,0,0,429,287,116,379,187,187,193,187,87,346,374,383
NA,237,5,344,194,114,192,172,211,222,172,0,0,334,246,163,72,92,145,163,163,153,163,0,0,323,0,429,278,168,381,193,364,429,193,0,0,359,429
NA,238,3,326,276,168,290,171,171,169,171,0,0,316,272,150,245,90,135,163,163,150,163,0,0,258,0,429,306,316,381,187,187,193,187,0,0,359,429
NA,239,3,419,277,110,381,163,163,183,163,0,0,327,259,399,247,98,381,163,163,163,163,0,0,320,0,429,306,116,381,163,163,193,163,0,0,331,391
NA,240,1,50,14,30,50,102,102,50,102,0,0,0,0,50,14,30,50,102,102,50,102,0,0,0,0,50,14,30,50,102,102,50,102,0,0,0,0
NA,241,5,350,230,258,181,166,257,173,166,0,0,174,161,135,81,98,103,147,163,135,147,0,0,0,0,429,293,324,381,183,401,197,183,0,0,313,416
NA,242,2,426,244,114,263,172,172,308,172,0,0,320,190,423,234,112,145,157,157,193,157,0,0,316,0,429,255,116,381,187,187,423,187,0,0,325,380
